Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1574.0
DRC01,OUT010,-1054.0
FDB15,OUT027,5578.5
NCA17,OUT027,3835.5
FDF10,OUT046,2400.5
FDR26,OUT027,4285.5
FDI02,OUT049,1930.5
NCM54,OUT010,111.0
FDF14,OUT013,2446.5
FDJ33,OUT010,51.0
FDM20,OUT035,4041.5
FDC03,OUT027,4584.5
NCX05,OUT046,1831.5
NCM41,OUT027,2915.0
NCU29,OUT010,420.0
FDQ59,OUT017,1522.5
FDH46,OUT010,-230.0
FDH09,OUT013,880.5
NCD06,OUT045,685.5
FDC15,OUT035,2599.5
DRD37,OUT027,2204.5
FDT28,OUT027,3822.5
FDR28,OUT027,4094.5
FDT38,OUT017,1512.5
FDV34,OUT027,2721.5
FDY52,OUT035,1191.5
FDB34,OUT013,1427.5
DRL23,OUT018,1413.0
DRB24,OUT046,2453.5
FDJ50,OUT046,898.5
FDQ49,OUT035,2657.5
FDP20,OUT035,2151.5
FDV19,OUT027,4019.5
NCR54,OUT045,3025.5
FDO09,OUT010,2238.0
FDS57,OUT018,2002.0
FDN10,OUT049,1987.5
FDV23,OUT049,2100.5
FDY28,OUT049,3535.5
DRG51,OUT013,2605.5
FDD45,OUT019,-394.5
NCL18,OUT027,4454.0
NCM29,OUT013,2096.5
FDF17,OUT027,4555.5
FDE22,OUT017,2674.5
FDQ22,OUT017,758.5
FDS01,OUT013,2890.5
FDW35,OUT027,2164.5
FDJ33,OUT046,2018.5
NCF54,OUT035,2847.5
FDE09,OUT013,1803.5
NCE06,OUT045,2465.5
DRH49,OUT049,1410.5
FDY43,OUT045,2655.5
NCT05,OUT017,4110.5
FDZ34,OUT045,2991.5
FDL38,OUT017,1572.5
FDZ31,OUT017,3172.5
FDR14,OUT035,1043.5
NCN54,OUT049,1357.5
NCC42,OUT027,3650.0
FDK08,OUT017,1748.5
FDP59,OUT013,1768.5
FDV22,OUT035,2699.5
FDD33,OUT035,3857.5
DRE60,OUT027,4999.5
FDK52,OUT046,3594.5
FDA02,OUT017,2484.5
FDM56,OUT049,1852.5
FDE57,OUT035,2413.5
FDM32,OUT045,1403.5
NCQ30,OUT027,3365.0
FDQ27,OUT027,3180.5
FDT60,OUT027,3433.5
FDU43,OUT049,3941.5
NCO55,OUT035,1823.5
FDG02,OUT045,2973.5
FDJ28,OUT013,3067.5
FDP40,OUT045,1779.5
FDJ38,OUT045,3013.5
NCC54,OUT017,3884.5
NCZ41,OUT046,1998.5
FDK38,OUT019,423.5
FDU52,OUT013,2503.5
FDC40,OUT046,1288.5
NCR30,OUT017,1294.5
NCN18,OUT017,1892.5
FDB50,OUT035,1403.5
FDG04,OUT013,3020.5
FDR26,OUT035,2967.5
NCT17,OUT018,2690.0
FDX35,OUT027,5068.5
FDS12,OUT046,2006.5
NCZ29,OUT027,3429.0
FDB38,OUT010,738.0
FDP12,OUT013,712.5
FDP22,OUT046,910.5
FDS26,OUT018,3833.0
FDR52,OUT046,3074.5
DRJ13,OUT046,2547.5
FDU48,OUT027,3531.5
FDE29,OUT035,1127.5
NCT29,OUT049,2015.5
DRK37,OUT018,2728.0
FDK55,OUT046,1424.5
FDR07,OUT046,1542.5
FDO21,OUT027,5048.5
FDK46,OUT049,4215.5
FDB12,OUT045,1659.5
FDT31,OUT027,4445.5
FDJ33,OUT045,1961.5
FDC26,OUT027,3193.5
NCQ02,OUT045,2915.5
FDP08,OUT010,1174.0
FDB11,OUT027,5015.5
FDV55,OUT013,2366.5
FDW20,OUT049,2059.5
NCJ18,OUT019,-40.5
FDC41,OUT018,935.0
FDE14,OUT027,3130.5
FDG35,OUT013,2889.5
FDF45,OUT035,1155.5
FDS19,OUT027,2755.5
FDS58,OUT019,705.5
FDA26,OUT017,3632.5
FDM32,OUT049,1543.5
FDL45,OUT046,2022.5
FDZ55,OUT049,2646.5
FDY37,OUT049,2402.5
FDO46,OUT046,3084.5
FDQ60,OUT046,1944.5
FDA19,OUT018,1810.0
FDL15,OUT046,2454.5
FDM10,OUT018,3094.0
NCL05,OUT017,822.5
DRK49,OUT010,-1197.0
NCE18,OUT027,5409.5
FDG40,OUT049,684.5
DRI59,OUT045,3455.5
FDK28,OUT035,4187.5
NCD06,OUT019,-1164.5
FDO11,OUT019,2097.5
FDK27,OUT046,1922.5
FDT43,OUT027,2285.5
FDD38,OUT018,1422.0
FDA16,OUT049,3592.5
FDL14,OUT027,3938.5
NCM17,OUT049,801.5
FDD20,OUT045,1951.5
FDA40,OUT045,1411.5
FDL43,OUT045,1211.5
FDV15,OUT045,1573.5
FDE52,OUT046,1512.5
NCL17,OUT010,340.0
NCJ31,OUT045,3665.5
FDR60,OUT045,1207.5
NCA18,OUT035,1975.5
FDS21,OUT027,2530.5
FDW09,OUT035,1471.5
FDL26,OUT035,2609.5
FDS47,OUT018,1159.0
FDC39,OUT046,3276.5
FDT51,OUT035,1979.5
FDK40,OUT035,4333.5
NCG19,OUT045,3623.5
FDZ07,OUT046,1064.5
FDF08,OUT027,2926.5
FDO04,OUT013,968.5
FDK41,OUT018,1053.0
FDP15,OUT049,4138.5
NCD43,OUT018,1389.5
NCP18,OUT013,2379.5
FDZ51,OUT046,1554.5
DRH13,OUT035,1879.5
FDF38,OUT045,675.5
NCI43,OUT045,747.5
FDM38,OUT027,2385.5
FDS03,OUT013,1080.5
DRJ47,OUT017,2812.5
FDT50,OUT010,-316.0
FDV02,OUT046,2744.5
NCG18,OUT017,1760.5
FDW52,OUT046,2668.5
FDS40,OUT035,775.5
FDN31,OUT017,3132.5
FDA37,OUT045,1951.5
FDA15,OUT046,3950.5
FDL39,OUT046,2910.5
FDJ53,OUT045,1885.5
FDX22,OUT013,3404.5
NCZ42,OUT045,3699.5
FDD56,OUT027,4269.5
FDD40,OUT017,3226.5
FDS50,OUT013,3522.5
NCN14,OUT013,2926.5
FDT15,OUT013,2976.5
NCS18,OUT027,3164.5
NCO26,OUT010,-108.0
FDF58,OUT018,751.0
NCB19,OUT013,1394.5
FDH26,OUT017,2404.5
DRB24,OUT027,3876.5
FDA49,OUT018,1114.0
FDB32,OUT045,1487.5
FDI36,OUT017,3270.5
NCA17,OUT010,479.0
FDH22,OUT013,2018.5
NCM26,OUT018,2150.0
FDT15,OUT027,4392.5
FDB16,OUT018,1138.0
NCP54,OUT027,3406.0
FDJ36,OUT013,1702.5
FDO28,OUT045,1861.5
FDU09,OUT013,966.5
FDF29,OUT017,2218.5
FDY08,OUT013,2283.5
DRJ59,OUT018,354.0
FDT23,OUT027,2772.5
FDU15,OUT018,425.0
FDT47,OUT013,1646.5
FDI53,OUT019,673.5
FDR59,OUT018,3899.0
FDD53,OUT035,839.5
FDY51,OUT017,3584.5
FDT04,OUT049,749.5
FDU51,OUT049,2943.5
FDG14,OUT035,2613.5
NCU06,OUT045,3557.5
DRG25,OUT046,2947.5
DRH49,OUT035,1509.5
FDN15,OUT035,2379.5
FDL43,OUT018,968.0
NCT18,OUT049,2958.5
NCB31,OUT013,4103.5
FDK57,OUT035,2067.5
FDY04,OUT019,741.5
NCP54,OUT046,1932.5
FDF41,OUT013,3864.5
FDM01,OUT045,1631.5
FDW03,OUT045,1661.5
FDF28,OUT045,1949.5
FDY37,OUT017,2422.5
FDQ03,OUT017,3904.5
FDP51,OUT027,3403.5
FDJ40,OUT017,1940.5
FDC32,OUT049,1591.5
DRI49,OUT027,2733.5
NCW54,OUT017,1006.5
FDF09,OUT017,758.5
FDP45,OUT018,3724.0
DRJ23,OUT018,2687.0
FDS59,OUT017,1932.5
FDY08,OUT046,2230.5
FDX16,OUT049,2458.5
FDY16,OUT018,2706.0
FDK32,OUT035,2633.5
FDQ22,OUT013,708.5
NCC31,OUT018,2186.5
FDG58,OUT049,2587.5
DRF48,OUT013,3039.5
DRH36,OUT049,1290.5
NCR30,OUT035,1353.5
FDB03,OUT019,1925.5
FDZ28,OUT027,3510.5
FDR35,OUT017,3264.5
DRD15,OUT027,5099.5
FDJ33,OUT019,113.5
FDA56,OUT010,29.0
FDP56,OUT046,802.5
NCT30,OUT046,768.5
FDK15,OUT017,1710.5
FDH44,OUT018,2118.0
FDV01,OUT013,2538.5
DRG03,OUT017,2518.5
FDG50,OUT027,2898.5
FDR16,OUT010,1524.0
FDZ60,OUT046,1720.5
DRG03,OUT045,2379.5
FDS56,OUT018,3929.0
FDU33,OUT045,719.5
DRD27,OUT035,1757.5
FDW22,OUT046,3580.5
DRA24,OUT045,2563.5
FDF38,OUT049,810.5
FDX48,OUT013,2528.5
FDS58,OUT018,2337.0
FDC32,OUT046,1488.5
NCQ29,OUT045,4033.5
DRK39,OUT018,1089.0
NCS38,OUT017,1924.5
DRO47,OUT013,1809.5
DRG27,OUT027,2140.5
FDC57,OUT027,4518.5
FDS55,OUT046,2334.5
NCJ06,OUT018,1616.5
FDO01,OUT019,225.5
NCM55,OUT045,2857.5
FDC52,OUT049,2580.5
FDQ15,OUT045,1275.5
NCT30,OUT027,2203.5
NCR42,OUT027,1983.5
FDD28,OUT035,1111.5
FDQ34,OUT049,1753.5
FDZ12,OUT027,3719.5
DRE13,OUT019,-513.5
NCN07,OUT019,205.5
FDM28,OUT035,3015.5
FDI10,OUT017,2874.5
FDQ25,OUT013,2782.5
FDA38,OUT010,1902.0
DRI13,OUT049,3518.5
FDY20,OUT027,2940.5
NCZ53,OUT035,3095.5
NCM31,OUT013,2298.5
DRB01,OUT017,3090.5
DRF37,OUT046,4141.5
NCF42,OUT049,2853.5
FDF16,OUT018,2081.0
FDB41,OUT013,858.5
FDR34,OUT013,3672.5
FDR15,OUT018,2241.0
NCV42,OUT019,-126.5
FDW51,OUT035,3535.5
FDU36,OUT017,1684.5
FDX60,OUT049,1411.5
FDY03,OUT035,1997.5
FDW55,OUT045,3927.5
FDT01,OUT010,1468.0
FDG58,OUT013,2534.5
FDK21,OUT017,4054.5
NCS41,OUT019,993.5
FDS10,OUT045,2839.5
NCT53,OUT046,2606.5
FDJ28,OUT018,2760.0
FDX44,OUT045,1361.5
FDT20,OUT018,377.0
FDO44,OUT017,1884.5
NCX17,OUT049,3774.5
FDY01,OUT017,2000.5
FDJ12,OUT027,4805.5
DRK35,OUT018,324.0
FDD47,OUT019,781.5
NCM53,OUT035,1831.5
FDO45,OUT013,1490.5
NCM42,OUT010,-173.0
FDE04,OUT046,2908.5
NCI30,OUT027,5326.5
FDZ19,OUT013,2792.5
FDW57,OUT013,2892.5
FDA25,OUT013,1722.5
FDT22,OUT046,960.5
FDP51,OUT013,1969.5
FDD48,OUT027,3312.5
FDY39,OUT035,3093.5
FDO48,OUT010,1648.0
FDD23,OUT027,4436.5
DRN35,OUT027,2055.5
FDT01,OUT035,3559.5
FDC20,OUT010,-993.0
DRJ35,OUT035,1175.5
FDB32,OUT046,1516.5
FDL24,OUT046,2804.5
NCV42,OUT035,1925.5
FDZ46,OUT046,1756.5
FDC15,OUT013,2482.5
FDD08,OUT019,-1252.5
FDY50,OUT049,1524.5
FDD36,OUT013,1944.5
FDG57,OUT027,2256.5
FDL21,OUT018,465.0
FDN16,OUT027,3127.5
FDJ09,OUT027,2243.5
FDS01,OUT010,950.0
FDV33,OUT017,4266.5
DRE12,OUT017,1936.5
FDR07,OUT013,1588.5
FDP48,OUT010,1040.0
NCB55,OUT035,1053.5
FDQ08,OUT013,1058.5
FDR34,OUT035,3847.5
FDO33,OUT046,1800.5
FDP13,OUT045,613.5
FDX12,OUT049,3988.5
NCT06,OUT049,2725.5
FDR16,OUT019,1471.5
FDE36,OUT046,2670.5
FDZ36,OUT049,3068.5
FDV13,OUT045,1419.5
NCZ17,OUT035,743.5
FDU56,OUT045,2889.5
FDM09,OUT035,2891.5
FDV02,OUT017,2844.5
FDS34,OUT018,1577.0
FDA11,OUT049,1634.5
FDP09,OUT017,3460.5
FDB29,OUT027,3330.5
FDT19,OUT017,2878.5
DRH15,OUT017,832.5
FDY38,OUT046,3722.5
FDF14,OUT027,3873.5
FDN48,OUT010,-418.0
FDQ12,OUT013,3672.5
NCJ43,OUT045,2673.5
FDE17,OUT019,587.5
FDB05,OUT035,4067.5
FDH10,OUT045,2995.5
NCR06,OUT017,786.5
FDU32,OUT018,1690.0
FDD56,OUT049,2879.5
FDO36,OUT018,2599.0
FDH16,OUT010,-432.0
FDX10,OUT018,365.0
FDZ37,OUT017,1600.5
FDU31,OUT010,1576.0
DRC49,OUT049,2337.5
FDL15,OUT045,2367.5
FDN32,OUT019,1019.5
DRH59,OUT027,2646.5
NCU29,OUT049,2419.5
FDR37,OUT019,1015.5
FDS14,OUT018,2227.0
FDU02,OUT027,5025.5
FDJ08,OUT035,3191.5
NCZ06,OUT045,3911.5
FDO31,OUT049,1459.5
FDH31,OUT018,1443.0
FDS58,OUT017,2706.5
NCA53,OUT027,2252.5
FDF50,OUT046,3130.5
NCW42,OUT049,3591.5
NCQ17,OUT045,2387.5
FDK51,OUT018,3907.0
NCW41,OUT010,593.0
NCR29,OUT017,990.5
FDB08,OUT019,673.5
FDA40,OUT027,2879.5
FDL14,OUT018,2272.0
FDB47,OUT046,3278.5
FDO03,OUT035,3811.5
DRK13,OUT019,1190.5
FDX13,OUT010,2012.0
FDF52,OUT046,2902.5
FDT11,OUT013,3058.5
FDB08,OUT013,2586.5
FDQ28,OUT018,2245.0
FDD29,OUT045,3935.5
NCQ29,OUT027,5538.0
NCO02,OUT013,1076.5
FDR56,OUT010,1216.0
NCM54,OUT049,2077.5
FDP51,OUT035,2057.5
FDT38,OUT013,1409.5
FDZ20,OUT018,3726.0
FDJ53,OUT013,1952.5
FDX13,OUT049,4031.5
FDP58,OUT035,3625.5
NCK31,OUT019,-1054.5
FDA35,OUT018,1742.0
FDV37,OUT018,2905.0
NCO07,OUT027,4807.0
FDA20,OUT045,2913.5
FDZ59,OUT035,2851.5
NCY17,OUT017,842.5
FDQ28,OUT035,2631.5
FDV35,OUT017,2554.5
FDQ36,OUT013,680.5
FDD34,OUT018,2328.0
FDK51,OUT045,4139.5
FDV31,OUT035,2933.5
FDR04,OUT035,1711.5
FDR14,OUT049,984.5
DRC36,OUT010,891.0
FDE39,OUT019,43.5
FDP57,OUT049,1785.5
FDE57,OUT046,2262.5
NCN18,OUT046,1781.5
NCQ05,OUT018,2114.0
FDW47,OUT035,2067.5
FDV46,OUT035,2367.5
NCP29,OUT045,935.5
FDE09,OUT018,1505.0
NCU06,OUT027,5045.0
FDT19,OUT010,858.0
DRF15,OUT017,2524.5
DRI51,OUT013,2731.5
NCX54,OUT013,1681.5
DRE01,OUT013,3803.5
NCB07,OUT045,3007.5
FDU50,OUT035,2033.5
FDG40,OUT035,735.5
FDW10,OUT018,2519.0
FDX51,OUT013,3153.5
NCP17,OUT045,987.5
FDP21,OUT035,3169.5
FDL04,OUT045,1623.5
FDV23,OUT013,1996.5
FDF24,OUT046,1368.5
FDH56,OUT027,3307.5
FDB51,OUT049,1117.5
FDI58,OUT027,3024.5
FDR20,OUT013,880.5
FDC51,OUT018,1751.0
FDB16,OUT027,2849.5
FDE40,OUT049,1134.5
NCM17,OUT035,851.5
FDU56,OUT035,3099.5
FDS32,OUT019,409.5
FDX02,OUT049,3647.5
FDT39,OUT027,3922.5
FDE35,OUT017,1104.5
NCI42,OUT019,1421.5
DRL23,OUT046,1695.5
FDA10,OUT046,1948.5
FDA11,OUT013,1572.5
NCM06,OUT046,2432.5
NCT05,OUT035,4197.5
NCQ02,OUT010,1046.0
NCY06,OUT049,2141.5
FDY56,OUT035,3737.5
FDL02,OUT035,1863.5
NCI06,OUT035,2947.5
FDQ14,OUT045,2325.5
FDQ12,OUT017,3714.5
FDP36,OUT046,900.5
FDK21,OUT027,5412.5
FDO40,OUT045,2301.5
NCK54,OUT019,-72.5
FDY09,OUT018,2537.0
NCW30,OUT049,4194.5
NCC55,OUT027,2044.5
FDE58,OUT018,1638.0
FDR39,OUT013,2954.5
FDU28,OUT049,3098.5
FDH08,OUT017,3714.5
FDG35,OUT045,2799.5
FDG22,OUT049,744.5
FDC34,OUT035,2661.5
FDP15,OUT018,3755.0
FDK34,OUT010,1890.0
FDU45,OUT035,2047.5
FDQ04,OUT027,2114.5
FDX22,OUT018,3084.0
FDB45,OUT017,1784.5
NCH43,OUT027,4842.5
DRE60,OUT046,3507.5
FDD17,OUT027,5181.5
NCM54,OUT017,2120.5
NCH55,OUT013,2048.5
NCT06,OUT017,2718.5
FDA48,OUT027,4939.5
FDY58,OUT027,5050.5
FDO25,OUT045,3267.5
FDN50,OUT045,1529.5
FDH35,OUT035,2779.5
FDK09,OUT045,3523.5
FDO16,OUT013,1372.5
FDW11,OUT045,989.5
FDU47,OUT027,3721.5
NCQ42,OUT010,130.0
FDK55,OUT027,2893.5
FDN08,OUT049,2002.5
FDT57,OUT045,3703.5
FDJ12,OUT018,3050.0
DRL59,OUT017,968.5
NCN53,OUT046,574.5
FDO51,OUT010,-1114.0
FDK56,OUT017,3096.5
FDY12,OUT035,1049.5
FDU15,OUT035,829.5
FDQ19,OUT046,3892.5
DRF15,OUT045,2387.5
DRE25,OUT019,-429.5
FDK57,OUT018,1641.0
FDD33,OUT010,1762.0
FDR34,OUT027,5108.5
FDU04,OUT045,1911.5
FDE35,OUT019,-834.5
NCD31,OUT035,2717.5
FDJ56,OUT035,1731.5
NCU53,OUT046,2600.5
FDD39,OUT035,3545.5
NCU17,OUT019,-254.5
FDJ20,OUT046,2002.5
NCW41,OUT018,2211.5
FDL52,OUT035,841.5
FDS39,OUT035,2407.5
DRJ47,OUT045,2685.5
FDP13,OUT010,-1228.0
DRK39,OUT010,-555.0
FDF28,OUT010,147.0
FDB09,OUT045,1943.5
FDM51,OUT046,1666.5
DRM49,OUT018,501.0
DRF23,OUT013,2802.5
DRH01,OUT035,2865.5
FDH12,OUT027,3155.5
FDA28,OUT019,151.5
FDW37,OUT018,1187.0
FDF02,OUT046,1660.5
DRL37,OUT046,725.5
NCF43,OUT046,2252.5
FDH08,OUT010,1698.0
FDR34,OUT019,1785.5
NCK19,OUT049,3150.5
NCD55,OUT018,420.5
FDT27,OUT049,3822.5
FDQ57,OUT045,2307.5
FDA47,OUT035,2767.5
DRG15,OUT027,2478.5
FDE05,OUT018,2098.0
FDN46,OUT046,1652.5
FDX27,OUT027,2982.5
FDT51,OUT045,1761.5
FDU33,OUT013,799.5
FDJ16,OUT027,2417.5
FDD20,OUT019,113.5
FDT36,OUT049,678.5
DRF15,OUT027,3863.5
FDN52,OUT010,-472.0
FDC22,OUT027,4502.5
FDX15,OUT045,2481.5
FDT13,OUT013,3012.5
FDU04,OUT017,2078.5
FDU31,OUT019,1571.5
FDW59,OUT027,2844.5
NCO29,OUT046,2602.5
FDL15,OUT035,2573.5
FDI41,OUT049,2458.5
FDQ48,OUT049,1741.5
DRI39,OUT013,925.5
FDI08,OUT013,4034.5
FDC21,OUT049,1903.5
FDF58,OUT035,1191.5
FDS08,OUT010,902.0
FDE47,OUT045,1915.5
NCP18,OUT019,515.5
NCR41,OUT013,1580.5
FDA27,OUT013,4097.5
FDA43,OUT035,3217.5
FDA49,OUT045,1339.5
NCE55,OUT018,2514.0
DRM49,OUT027,2237.5
FDF22,OUT027,4827.5
FDQ15,OUT018,1063.0
NCS54,OUT017,2868.5
NCY05,OUT013,624.5
FDR45,OUT046,3798.5
FDK57,OUT049,2047.5
FDF41,OUT010,1971.0
FDV21,OUT046,1990.5
FDD51,OUT046,762.5
FDF33,OUT046,1776.5
FDA38,OUT046,3766.5
FDR56,OUT045,3077.5
NCN41,OUT017,2026.5
FDC60,OUT027,2892.5
FDB47,OUT045,3227.5
DRH01,OUT013,2790.5
FDW08,OUT046,1684.5
FDF38,OUT027,2163.5
FDY32,OUT017,2676.5
FDG34,OUT049,1909.5
FDG47,OUT019,2211.5
NCF18,OUT035,3119.5
FDL39,OUT019,1013.5
NCH55,OUT035,2143.5
DRJ35,OUT049,1088.5
FDS44,OUT035,3951.5
DRE01,OUT018,3487.0
FDY39,OUT013,2997.5
FDY32,OUT018,2273.0
FDR33,OUT027,3230.5
NCP50,OUT049,1402.5
FDZ47,OUT018,1368.0
FDU57,OUT049,2549.5
FDY44,OUT013,3164.5
DRH59,OUT018,918.0
FDB03,OUT027,5255.5
FDY46,OUT045,2913.5
FDM39,OUT045,2749.5
FDY36,OUT035,1373.5
NCM55,OUT035,3041.5
FDJ50,OUT010,-1026.0
DRL60,OUT013,2417.5
NCJ54,OUT049,3745.5
FDX59,OUT017,690.5
FDI07,OUT013,3234.5
DRF51,OUT010,-1296.0
FDM14,OUT017,1886.5
FDP21,OUT045,2963.5
FDE40,OUT035,1225.5
FDE05,OUT035,2545.5
FDM13,OUT027,3564.5
FDC34,OUT027,3957.5
NCI55,OUT018,1677.5
NCE43,OUT018,2362.0
FDW58,OUT018,1463.0
FDG60,OUT045,3647.5
FDV31,OUT017,2904.5
FDR47,OUT013,3108.5
FDM60,OUT019,-1144.5
NCF06,OUT018,3778.5
NCN26,OUT027,3308.0
FDQ59,OUT049,1543.5
FDF09,OUT046,632.5
NCS06,OUT017,4266.5
FDT44,OUT046,1886.5
FDI19,OUT017,3974.5
FDT22,OUT017,1082.5
NCF54,OUT027,4130.5
DRG25,OUT045,2885.5
FDB59,OUT017,3252.5
FDQ37,OUT017,3182.5
FDP56,OUT035,951.5
FDW44,OUT035,2923.5
FDJ26,OUT010,1526.0
FDU43,OUT018,3522.0
FDW33,OUT045,1619.5
NCX53,OUT027,3721.5
FDN56,OUT010,432.0
DRF15,OUT049,2513.5
FDO33,OUT017,1942.5
FDZ39,OUT010,-186.0
NCJ19,OUT017,992.5
FDU01,OUT035,3137.5
FDT12,OUT035,3741.5
NCM18,OUT018,704.5
FDP19,OUT017,2162.5
NCR42,OUT049,644.5
FDN10,OUT046,1910.5
FDG44,OUT017,1022.5
FDQ10,OUT046,2728.5
DRH13,OUT049,1782.5
FDT52,OUT013,3938.5
FDM56,OUT045,1719.5
NCO43,OUT010,-288.0
NCV29,OUT035,2947.5
NCF06,OUT013,4112.5
FDO50,OUT035,1641.5
FDT59,OUT013,3670.5
FDX40,OUT027,2064.5
FDE50,OUT017,3114.5
FDX51,OUT017,3276.5
NCD30,OUT018,1300.5
FDK15,OUT013,1633.5
FDL12,OUT045,973.5
FDK46,OUT017,4210.5
DRH49,OUT010,-587.0
FDQ57,OUT046,2364.5
FDY59,OUT017,1630.5
FDO09,OUT018,3884.0
NCG30,OUT035,2131.5
FDM09,OUT017,2818.5
NCN17,OUT027,3063.5
NCS42,OUT013,1452.5
FDD02,OUT019,21.5
FDE34,OUT013,2918.5
FDU38,OUT045,2983.5
FDB33,OUT046,2510.5
NCJ29,OUT017,1496.5
FDZ27,OUT035,977.5
FDI40,OUT013,1662.5
FDG22,OUT013,718.5
FDT51,OUT017,1934.5
FDF20,OUT018,2866.0
FDV50,OUT035,2107.5
FDT02,OUT049,738.5
DRC49,OUT017,2394.5
FDF26,OUT049,2558.5
FDV52,OUT035,2083.5
FDX59,OUT049,699.5
FDV25,OUT035,3667.5
FDW23,OUT027,2093.5
FDE53,OUT018,1454.0
FDA19,OUT017,2196.5
FDH22,OUT046,2004.5
NCO41,OUT013,1588.5
FDX12,OUT017,3988.5
FDF17,OUT013,3148.5
FDS11,OUT045,3495.5
FDR51,OUT035,2575.5
FDT49,OUT010,-226.0
FDC56,OUT013,1940.5
FDR13,OUT027,3355.5
FDQ60,OUT035,2105.5
FDN38,OUT049,4049.5
NCL29,OUT013,2500.5
FDO13,OUT027,4050.5
FDE26,OUT018,2003.0
FDA31,OUT010,810.0
FDX14,OUT035,1371.5
FDA34,OUT045,2719.5
FDF26,OUT013,2508.5
FDE38,OUT045,2589.5
DRI11,OUT046,1805.5
FDQ60,OUT027,3373.5
FDL21,OUT027,2165.5
DRC12,OUT027,4483.5
FDC47,OUT046,3584.5
FDE57,OUT045,2183.5
FDT14,OUT045,1889.5
NCZ53,OUT046,2985.5
FDE28,OUT018,3394.0
FDR19,OUT035,2463.5
NCF54,OUT019,833.5
FDZ08,OUT046,1364.5
NCJ05,OUT018,2159.5
FDF59,OUT046,2032.5
NCO05,OUT035,1739.5
FDW24,OUT018,545.0
NCX42,OUT018,2344.0
NCA53,OUT035,943.5
FDI45,OUT019,919.5
FDG46,OUT046,1854.5
FDM20,OUT010,1952.0
FDW11,OUT010,-896.0
FDX08,OUT035,2995.5
NCK17,OUT035,821.5
FDK32,OUT018,2188.0
NCA42,OUT035,2681.5
DRI01,OUT035,2869.5
NCL55,OUT049,4081.5
DRE25,OUT018,1226.0
FDD14,OUT017,2990.5
FDB10,OUT046,3726.5
DRN11,OUT035,2427.5
FDP38,OUT018,568.0
NCA30,OUT017,3066.5
FDT15,OUT017,3076.5
NCP55,OUT018,666.0
FDF12,OUT035,2513.5
FDM21,OUT018,3763.0
FDX56,OUT035,3453.5
FDF10,OUT017,2464.5
FDT32,OUT045,2983.5
FDM51,OUT018,1409.0
NCR50,OUT018,2170.0
FDI19,OUT049,3933.5
FDX21,OUT017,1830.5
FDR31,OUT035,2503.5
FDY02,OUT013,4184.5
NCA29,OUT045,2633.5
NCX17,OUT046,3630.5
FDM12,OUT045,2993.5
FDI53,OUT027,4028.5
NCU30,OUT049,2687.5
FDC56,OUT027,3368.5
FDK27,OUT018,1701.0
NCK18,OUT017,2746.5
FDB52,OUT019,2177.5
DRG25,OUT027,4428.5
FDZ13,OUT049,987.5
FDB57,OUT019,1695.5
FDR40,OUT046,1400.5
NCO14,OUT019,-1169.5
NCN19,OUT045,2953.5
FDQ28,OUT019,617.5
FDO13,OUT018,2339.0
FDK48,OUT013,1296.5
FDU07,OUT018,2148.0
FDW20,OUT046,1988.5
FDV12,OUT010,-276.0
FDH24,OUT013,2554.5
FDV59,OUT049,3522.5
FDK57,OUT045,1875.5
FDL16,OUT027,2179.5
NCQ17,OUT046,2436.5
FDJ15,OUT018,2706.0
FDX24,OUT049,1620.5
FDT47,OUT046,1606.5
FDT10,OUT049,1139.5
FDZ37,OUT018,1208.0
FDW43,OUT027,5121.5
DRN36,OUT017,1644.5
FDJ14,OUT045,1309.5
FDA32,OUT013,3474.5
FDJ38,OUT019,1177.5
FDQ57,OUT017,2458.5
NCQ41,OUT019,1111.5
FDG56,OUT049,1122.5
DRC13,OUT027,3477.5
FDV55,OUT035,2459.5
FDQ49,OUT045,2497.5
FDE29,OUT010,-949.0
FDR03,OUT013,3344.5
FDD45,OUT049,1590.5
FDN38,OUT010,2048.0
FDT56,OUT046,984.5
FDT48,OUT045,3143.5
FDU03,OUT049,3008.5
FDC56,OUT010,-32.0
NCO43,OUT027,3028.5
FDQ27,OUT017,1796.5
FDR03,OUT046,3330.5
DRH23,OUT010,-1067.0
FDG22,OUT045,635.5
NCJ42,OUT013,1682.5
FDR24,OUT046,1504.5
FDW60,OUT035,2997.5
FDJ08,OUT013,3028.5
DRL59,OUT018,581.0
FDG60,OUT010,1764.0
FDW27,OUT017,2616.5
FDX14,OUT018,972.0
FDC20,OUT013,964.5
NCS29,OUT018,3844.5
FDJ56,OUT046,1588.5
FDB20,OUT019,-648.5
FDL28,OUT027,5115.5
FDW01,OUT018,2139.0
FDL03,OUT046,3188.5
FDX22,OUT049,3448.5
FDJ21,OUT035,2507.5
FDR31,OUT045,2331.5
FDG21,OUT035,2593.5
FDS22,OUT027,2219.5
FDK08,OUT035,1779.5
FDE17,OUT018,2189.0
NCN30,OUT017,1636.5
FDT50,OUT046,1600.5
NCX42,OUT049,2679.5
FDJ12,OUT035,3483.5
NCA18,OUT027,3301.0
FDP23,OUT019,1553.5
FDX12,OUT013,3896.5
FDN40,OUT018,2164.0
FDV48,OUT035,1467.5
NCY54,OUT013,2706.5
FDL16,OUT010,-1190.0
FDR45,OUT018,3525.0
