Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV46,OUT035,2358.058512103111
NCP29,OUT045,990.9140700105203
FDE09,OUT018,1548.3841151806475
NCU06,OUT027,4964.629886343997
FDT19,OUT010,856.4351296993423
DRF15,OUT017,2506.1705752581615
DRI51,OUT013,2698.679204938265
NCX54,OUT013,1722.1696373077662
DRE01,OUT013,3728.0576839856835
NCB07,OUT045,2969.2984077511715
FDU50,OUT035,2019.012711502131
FDG40,OUT035,827.5430739333053
FDW10,OUT018,2492.811949452036
FDX51,OUT013,3130.160508670492
NCP17,OUT045,992.5556439465568
FDP21,OUT035,3146.055400526712
FDL04,OUT045,1653.2336100533853
FDV23,OUT013,2007.1157941344302
FDF24,OUT046,1416.6426681469231
FDH56,OUT027,3322.1120422225745
FDB51,OUT049,1182.2685745813753
FDI58,OUT027,3032.0812564144026
FDR20,OUT013,934.51141232937
FDC51,OUT018,1770.4128290527265
FDB16,OUT027,2866.9375907488584
FDE40,OUT049,1189.461038401611
NCM17,OUT035,925.7383701862236
FDU56,OUT035,3058.0645625416305
FDS32,OUT019,435.4403950688886
FDX02,OUT049,3588.955145263505
FDT39,OUT027,3912.033022331707
FDE35,OUT017,1147.2166321056886
NCI42,OUT019,1405.3163818376852
DRL23,OUT046,1719.9500180775651
FDA10,OUT046,1944.099950827402
FDA11,OUT013,1626.214591324729
NCM06,OUT046,2421.4200585060858
NCT05,OUT035,4101.153740495587
NCQ02,OUT010,1025.1547168842676
NCY06,OUT049,2162.6667744793394
FDY56,OUT035,3684.2742793168823
FDL02,OUT035,1890.3208578280253
NCI06,OUT035,2931.411729636156
FDQ14,OUT045,2333.387624304836
FDQ12,OUT017,3662.4691072263354
FDP36,OUT046,859.4465331613738
FDK21,OUT027,5320.021803483129
FDO40,OUT045,2304.4542952787665
NCK54,OUT019,83.53481908466438
FDY09,OUT018,2530.1002751774654
NCW30,OUT049,4108.902656960596
NCC55,OUT027,2095.3138444412116
FDE58,OUT018,1610.9042653883025
FDR39,OUT013,2924.9352405522486
FDU28,OUT049,3070.681566431699
FDH08,OUT017,3662.1113366125355
FDG35,OUT045,2742.4960401077537
FDG22,OUT049,839.6861278792849
FDC34,OUT035,2644.559913080972
FDP15,OUT018,3655.670804146288
FDK34,OUT010,1828.097444793299
FDU45,OUT035,2077.9353583304555
FDQ04,OUT027,2171.469481626587
FDX22,OUT018,3065.3701731762353
FDB45,OUT017,1817.3797820783743
NCH43,OUT027,4780.634763401256
DRE60,OUT046,3435.381797017222
FDD17,OUT027,5094.4730429101
NCM54,OUT017,2126.523313791672
NCH55,OUT013,2067.1919270689295
NCT06,OUT017,2685.4409430354012
FDA48,OUT027,4852.204163675521
FDY58,OUT027,4982.831573887492
FDO25,OUT045,3217.070333795125
FDN50,OUT045,1554.832083980115
FDH35,OUT035,2746.193467497562
FDK09,OUT045,3471.382251106379
FDO16,OUT013,1434.8978136855292
FDW11,OUT045,1053.5712575682319
FDU47,OUT027,3692.285886992063
NCQ42,OUT010,169.86524057874897
FDK55,OUT027,2923.080843392338
FDN08,OUT049,2015.6344730731832
FDT57,OUT045,3638.98941075201
FDJ12,OUT018,3023.2051742181006
DRL59,OUT017,1031.2439666868831
NCN53,OUT046,665.6269911585148
FDO51,OUT010,-1029.8239151930748
FDK56,OUT017,3022.64171665639
FDY12,OUT035,1095.2378118981753
FDU15,OUT035,888.6489555328394
FDQ19,OUT046,3803.7207953020416
DRF15,OUT045,2371.0101832899654
DRE25,OUT019,-368.96492605130834
FDK57,OUT018,1646.407380427185
FDD33,OUT010,1662.093033945006
FDR34,OUT027,5032.172742828729
FDU04,OUT045,1897.1237772266145
FDE35,OUT019,-779.942066938131
NCD31,OUT035,2704.5130699187343
FDJ56,OUT035,1759.9150092943541
NCU53,OUT046,2566.5782610066044
FDD39,OUT035,3493.7647040529005
NCU17,OUT019,-229.13545715761393
FDJ20,OUT046,2024.3868124587757
NCW41,OUT018,2202.9937326488107
FDL52,OUT035,915.9135180048956
FDS39,OUT035,2413.033086707837
DRJ47,OUT045,2667.8341537091073
FDP13,OUT010,-1101.5662181272098
DRK39,OUT010,-546.8134863523213
FDF28,OUT010,214.8403270557909
FDB09,OUT045,1972.367654400037
FDM51,OUT046,1685.9766705852828
DRM49,OUT018,544.4965794725883
DRF23,OUT013,2761.62953538527
DRH01,OUT035,2835.4589336399026
FDH12,OUT027,3176.296886119462
FDA28,OUT019,187.4358177945387
FDW37,OUT018,1208.0106553387045
FDF02,OUT046,1690.444860732484
DRL37,OUT046,775.1770320151236
NCF43,OUT046,2212.127563710327
FDH08,OUT010,1692.779892824558
FDR34,OUT019,1757.0690774192958
NCK19,OUT049,3121.6071766004816
NCD55,OUT018,516.4618396576168
FDT27,OUT049,3775.2428190482256
FDQ57,OUT045,2272.0142318326516
FDA47,OUT035,2733.3916563582593
DRG15,OUT027,2478.7877137045975
FDE05,OUT018,2099.349199555083
FDN46,OUT046,1661.7544195497142
FDX27,OUT027,2982.7665268866654
FDT51,OUT045,1800.966395099686
FDU33,OUT013,891.249945421275
FDJ16,OUT027,2451.3456989520573
FDD20,OUT019,95.48030955548938
FDT36,OUT049,734.4242393865757
DRF15,OUT027,3829.9312340353317
FDN52,OUT010,-400.5190396572116
FDC22,OUT027,4441.730380631658
FDX15,OUT045,2454.791780514644
FDT13,OUT013,2979.4942799566606
FDU04,OUT017,2058.9068735944898
FDU31,OUT019,1564.9011915344126
FDW59,OUT027,2862.6275270495257
NCO29,OUT046,2588.275416491773
FDL15,OUT035,2577.0093276100292
FDI41,OUT049,2463.412486423442
FDQ48,OUT049,1777.0392865038123
DRI39,OUT013,993.8024001918792
FDI08,OUT013,3954.388215256657
FDC21,OUT049,1950.5748220666935
FDF58,OUT035,1240.733379646601
FDS08,OUT010,931.6051237129795
FDE47,OUT045,1936.236136651738
NCP18,OUT019,540.7064158503362
NCR41,OUT013,1616.0269847975267
FDA27,OUT013,4011.6576231946733
FDA43,OUT035,3188.688191519531
FDA49,OUT045,1394.0554681134663
NCE55,OUT018,2492.318282384405
DRM49,OUT027,2245.0159400205366
FDF22,OUT027,4769.444310362134
FDQ15,OUT018,1106.1661864862756
NCS54,OUT017,2845.4337515914717
NCY05,OUT013,716.4492655857194
FDR45,OUT046,3711.7014555551677
FDK57,OUT049,2044.4606652210414
FDF41,OUT010,1940.0830912011206
FDV21,OUT046,1986.6237888894198
FDD51,OUT046,800.0180343500386
FDF33,OUT046,1788.6083760542679
FDA38,OUT046,3709.430946775431
FDR56,OUT045,3037.553381276786
NCN41,OUT017,2050.2490350043363
FDC60,OUT027,2924.1660496870295
FDB47,OUT045,3182.896926245445
DRH01,OUT013,2770.131078291422
FDW08,OUT046,1675.8214365666136
FDF38,OUT027,2215.4663278145226
FDY32,OUT017,2667.7593621541923
FDG34,OUT049,1930.5876995026786
FDG47,OUT019,2169.53423708768
NCF18,OUT035,3091.40919354669
FDL39,OUT019,1028.9467340260735
NCH55,OUT035,2151.7808927801807
DRJ35,OUT049,1146.1137621593803
FDS44,OUT035,3856.4283938804033
DRE01,OUT018,3420.0266825789417
FDY39,OUT013,2975.417607054385
FDY32,OUT018,2285.531699346269
FDR33,OUT027,3251.3344890169797
NCP50,OUT049,1445.5919865486148
FDZ47,OUT018,1382.3223414133383
FDU57,OUT049,2562.4796116079624
FDY44,OUT013,3128.4195329947024
DRH59,OUT018,964.5325866119786
FDB03,OUT027,5170.183908942714
FDY46,OUT045,2873.038455137777
FDM39,OUT045,2737.9327490439455
FDY36,OUT035,1438.0672682035604
NCM55,OUT035,3010.1216950189196
FDJ50,OUT010,-915.6677413621187
DRL60,OUT013,2427.504686321944
NCJ54,OUT049,3672.053244756169
FDX59,OUT017,773.4277278630273
FDI07,OUT013,3194.2668148106436
DRF51,OUT010,-1196.5903200508064
FDM14,OUT017,1902.254914967186
FDP21,OUT045,2944.4444130248144
FDE40,OUT035,1266.9013997434863
FDE05,OUT035,2525.8909070530262
FDM13,OUT027,3558.2243092847834
FDC34,OUT027,3925.707299255919
NCI55,OUT018,1702.217225424895
NCE43,OUT018,2368.1377553672687
FDW58,OUT018,1497.1382413788185
FDG60,OUT045,3583.1059338612677
FDV31,OUT017,2859.337543554515
FDR47,OUT013,3067.2630306427714
FDM60,OUT019,-1075.8058420317282
NCF06,OUT018,3712.921081002683
NCN26,OUT027,3300.159804764589
FDQ59,OUT049,1563.5048972237164
FDF09,OUT046,717.5873463682457
NCS06,OUT017,4165.198653776194
FDT44,OUT046,1893.674898828492
FDI19,OUT017,3880.372527002429
FDT22,OUT017,1143.5681694823093
NCF54,OUT027,4102.138630333795
DRG25,OUT045,2840.9896269466935
FDB59,OUT017,3196.310695126972
FDQ37,OUT017,3150.674924292986
FDP56,OUT035,1025.441760716044
FDW44,OUT035,2903.1548169704365
FDJ26,OUT010,1498.4306985535445
FDU43,OUT018,3454.6988521659764
FDW33,OUT045,1649.6022305674412
NCX53,OUT027,3688.6669942225744
FDN56,OUT010,478.9640385384814
DRF15,OUT049,2508.5705532590864
FDO33,OUT017,1951.5934800002215
FDZ39,OUT010,-114.96394537346475
NCJ19,OUT017,1037.1164435916182
FDU01,OUT035,3096.380229561912
FDT12,OUT035,3664.01623149596
NCM18,OUT018,791.8398228477965
FDP19,OUT017,2126.9935846846042
NCR42,OUT049,734.7594185094995
FDN10,OUT046,1915.751238370083
FDG44,OUT017,1048.788632478716
FDQ10,OUT046,2712.17465424655
DRH13,OUT049,1819.3937580021357
FDT52,OUT013,3877.2453315166595
FDM56,OUT045,1743.0461706445892
NCO43,OUT010,-249.299725078513
NCV29,OUT035,2911.260529638846
NCF06,OUT013,4038.527115845671
FDO50,OUT035,1641.049418496044
FDT59,OUT013,3617.079683046456
FDX40,OUT027,2123.31417601977
FDE50,OUT017,3084.2165718645233
FDX51,OUT017,3237.1699981399993
NCD30,OUT018,1336.0080969796597
FDK15,OUT013,1686.9238087598912
FDL12,OUT045,1042.3804401928478
FDK46,OUT017,4105.499595552468
DRH49,OUT010,-543.6906405856815
FDQ57,OUT046,2327.4920583267444
FDY59,OUT017,1652.1000131211854
FDO09,OUT018,3793.8327246597246
NCG30,OUT035,2141.8071680943103
FDM09,OUT017,2805.977187668447
NCN17,OUT027,3042.968837298234
NCS42,OUT013,1504.4051395686668
FDD02,OUT019,-3.4114367788265554
FDE34,OUT013,2883.162798948459
FDU38,OUT045,2958.0430184144548
FDB33,OUT046,2515.395875287664
NCJ29,OUT017,1527.312718825841
FDZ27,OUT035,1018.994739118855
FDI40,OUT013,1704.8273988612755
FDG22,OUT013,811.7609653617181
FDT51,OUT017,1968.7545311680688
FDF20,OUT018,2856.928627363391
FDV50,OUT035,2087.8099073471158
FDT02,OUT049,799.0928293052425
DRC49,OUT017,2385.9653047399993
FDF26,OUT049,2565.331084620554
FDV52,OUT035,2086.3335948054564
FDX59,OUT049,795.090426081606
FDV25,OUT035,3594.4283762379323
FDW23,OUT027,2157.913432924044
FDE53,OUT018,1512.940161321022
FDA19,OUT017,2188.3290121244345
FDH22,OUT046,2003.2310207566113
NCO41,OUT013,1635.5114338063654
FDX12,OUT017,3874.300194588037
FDF17,OUT013,3124.920244667107
FDS11,OUT045,3440.5562404699335
FDR51,OUT035,2523.33129123356
FDT49,OUT010,-197.28718759166156
FDC56,OUT013,1967.8963451622121
FDR13,OUT027,3370.1303290063493
FDQ60,OUT035,2121.335790938416
FDN38,OUT049,3990.2015036281223
NCL29,OUT013,2498.7380514388888
FDO13,OUT027,4021.54109210074
FDE26,OUT018,2031.0801089302688
FDA31,OUT010,822.5654561295523
FDX14,OUT035,1423.7737607295683
FDA34,OUT045,2691.5999088669637
FDF26,OUT013,2515.196916190953
FDE38,OUT045,2577.6888536894703
DRI11,OUT046,1832.449815205285
FDQ60,OUT027,3374.2653773519173
FDL21,OUT027,2231.1710757306973
DRC12,OUT027,4412.932800763326
FDC47,OUT046,3528.828713694054
FDE57,OUT045,2180.567421403588
FDT14,OUT045,1915.4367843334721
NCZ53,OUT046,2951.891348163267
FDE28,OUT018,3322.0543693236295
FDR19,OUT035,2465.2668024848263
NCF54,OUT019,854.6797262306853
FDZ08,OUT046,1376.4089870496423
NCJ05,OUT018,2158.5107033511813
FDF59,OUT046,2040.5657153054658
NCO05,OUT035,1772.440092655018
FDW24,OUT018,647.1143968188924
NCX42,OUT018,2349.9002655583654
NCA53,OUT035,1001.3509100258717
FDI45,OUT019,929.1715217057975
FDG46,OUT046,1888.3816880097122
FDM20,OUT010,1881.4131098456323
FDW11,OUT010,-795.290529384986
FDX08,OUT035,2980.5631262290976
NCK17,OUT035,881.3257611170645
FDK32,OUT018,2184.36511671721
NCA42,OUT035,2631.1360154957024
DRI01,OUT035,2801.662723619223
NCL55,OUT049,3998.815644484164
DRE25,OUT018,1275.5102320151482
FDD14,OUT017,2963.939907899557
FDB10,OUT046,3640.4575445620694
DRN11,OUT035,2400.5812110164193
FDP38,OUT018,669.8169274111772
NCA30,OUT017,3008.3062396667056
FDT15,OUT017,3055.1533755960463
NCP55,OUT018,715.8613146547798
FDF12,OUT035,2498.1646252724345
FDM21,OUT018,3699.9407895250715
FDX56,OUT035,3389.4089276218588
FDF10,OUT017,2420.6683840579526
FDT32,OUT045,2959.6509387367205
FDM51,OUT018,1445.617053861691
NCR50,OUT018,2170.5669680886294
FDI19,OUT049,3854.684968523534
FDX21,OUT017,1864.8286075789022
FDR31,OUT035,2510.478334838193
FDY02,OUT013,4102.6876183806635
NCA29,OUT045,2606.7983698963335
NCX17,OUT046,3547.338779770772
FDM12,OUT045,2968.477426912562
FDI53,OUT027,3978.5698881307817
NCU30,OUT049,2673.6418031089875
FDC56,OUT027,3367.618381696226
FDK27,OUT018,1741.1531658334286
NCK18,OUT017,2708.5499511073426
FDB52,OUT019,2126.387893259138
DRG25,OUT027,4362.106348739567
FDZ13,OUT049,1045.5553247713058
FDB57,OUT019,1669.4909672205163
FDR40,OUT046,1432.3851048110405
NCO14,OUT019,-1049.1288314818867
NCN19,OUT045,2907.47538849583
FDQ28,OUT019,628.6925308121794
FDO13,OUT018,2345.100449434327
FDK48,OUT013,1349.2720641062326
FDU07,OUT018,2163.565159620178
FDW20,OUT046,1996.3044715079834
FDV12,OUT010,-213.96557883823095
FDH24,OUT013,2560.337669504897
FDV59,OUT049,3464.5275228134337
FDK57,OUT045,1863.9408616094331
FDL16,OUT027,2241.648772235982
NCQ17,OUT046,2418.921819461593
FDJ15,OUT018,2697.245852589739
FDX24,OUT049,1662.7758421862661
FDT47,OUT046,1633.395611003537
FDT10,OUT049,1212.9654670227646
FDZ37,OUT018,1236.2810359115115
FDW43,OUT027,5043.787159066182
DRN36,OUT017,1656.1436589078671
FDJ14,OUT045,1327.0438991492642
FDA32,OUT013,3430.392171323364
FDJ38,OUT019,1145.6309370870586
FDQ57,OUT017,2447.3629570402686
NCQ41,OUT019,1210.3635850986002
FDG56,OUT049,1196.4849156721655
DRC13,OUT027,3433.779502892439
FDV55,OUT035,2448.4528433423634
FDQ49,OUT045,2478.563361379197
FDE29,OUT010,-855.5959161357681
FDR03,OUT013,3301.7069661764854
FDD45,OUT049,1627.6666546098274
FDN38,OUT010,2018.2162724643886
FDT56,OUT046,1055.1393221030444
FDT48,OUT045,3037.8877629135886
FDU03,OUT049,2972.9793491632263
FDC56,OUT010,19.741211586796794
NCO43,OUT027,3027.243870056895
FDQ27,OUT017,1811.697380252508
FDR03,OUT046,3251.7696861618783
DRH23,OUT010,-989.0894208304485
FDG22,OUT045,718.4163154397953
NCJ42,OUT013,1728.0401511856035
FDR24,OUT046,1546.4149725497116
FDW60,OUT035,2963.7016912496574
FDJ08,OUT013,3006.2919528246525
DRL59,OUT018,665.2662690426862
FDG60,OUT010,1735.0286631924564
FDW27,OUT017,2589.8929720560905
FDX14,OUT018,1043.1323026733985
FDC20,OUT013,1041.462820649525
NCS29,OUT018,3781.389757499142
FDJ56,OUT046,1618.1661091591475
FDB20,OUT019,-551.148590492668
FDL28,OUT027,5000.50084860198
FDW01,OUT018,2148.5500025358006
FDL03,OUT046,3131.885522601513
FDX22,OUT049,3423.3467884751312
FDJ21,OUT035,2494.2822155467557
FDR31,OUT045,2339.9526547652677
FDG21,OUT035,2564.4258436193068
FDS22,OUT027,2269.376473899905
FDK08,OUT035,1804.1172321311017
FDE17,OUT018,2186.5828371074385
NCN30,OUT017,1672.6122037771854
FDT50,OUT046,1628.4174270820092
NCX42,OUT049,2679.7376578984827
FDJ12,OUT035,3434.9070602139823
NCA18,OUT027,3303.2304619660054
FDP23,OUT019,1522.2508509127952
FDX12,OUT013,3825.6734031216884
FDN40,OUT018,2140.958976638888
FDV48,OUT035,1497.8879599593586
NCY54,OUT013,2689.1088369060712
FDL16,OUT010,-1073.27511043801
FDR45,OUT018,3458.0062969004443
FDJ52,OUT046,2553.758642171704
DRG01,OUT017,1384.9012665837001
FDP52,OUT013,3647.9574369928314
FDU58,OUT017,3072.431181412942
FDL02,OUT045,1700.5012270762104
FDG28,OUT013,3846.5218890317396
FDA19,OUT035,2210.445000248824
FDW46,OUT027,2614.952888580062
NCD43,OUT049,1779.0613824971892
DRG39,OUT013,946.7809221180883
NCF55,OUT049,772.5441257232482
FDJ07,OUT046,1914.1009859377439
FDE08,OUT046,2395.6504075240664
FDP56,OUT019,-961.618510995529
FDT45,OUT045,888.4524709908411
FDF17,OUT018,2796.3254493748304
FDX44,OUT046,1467.5517900543973
FDM28,OUT027,4265.239309001099
FDI36,OUT049,3233.3380560007517
FDS07,OUT045,1785.0582425134226
FDD36,OUT045,1860.7773110964215
FDW11,OUT046,1063.1127508299296
FDN40,OUT049,2533.096503316277
NCQ18,OUT049,1671.2903339013346
NCQ54,OUT017,2712.149085342352
NCS42,OUT045,1430.2907122737677
DRH39,OUT010,-658.329135422881
FDC09,OUT027,3179.440107823217
FDT08,OUT010,525.4531392620365
FDC08,OUT035,3672.439895958021
FDT20,OUT017,827.5338206351018
FDS35,OUT035,1240.2368453937795
FDX58,OUT018,2608.373402736986
FDW58,OUT046,1742.799722463773
DRD27,OUT046,1615.9941662219092
FDH32,OUT019,-257.57372245165004
FDS26,OUT035,4195.994587836641
FDQ31,OUT046,1489.2049465586056
FDP11,OUT018,3159.2005604801675
FDD58,OUT017,1747.2374999541798
FDM33,OUT045,3325.6145063074746
FDZ16,OUT049,3181.5386876745442
NCS29,OUT010,2180.398749521562
NCM18,OUT019,-847.1680194028744
FDP11,OUT049,3524.613399786264
NCC42,OUT017,2339.213314893353
DRM23,OUT046,2668.8625754836617
NCN55,OUT027,5099.45532322462
FDK46,OUT013,4020.8135898490104
FDR01,OUT046,3149.2202279820613
NCA05,OUT045,2305.6995805090846
NCP43,OUT017,2887.4504809577074
FDR12,OUT010,871.3707764440269
FDQ01,OUT013,4010.31315471695
FDM13,OUT046,2105.8514170648687
FDQ19,OUT017,3911.5661325368856
FDK56,OUT019,987.0601780114229
NCX06,OUT010,992.0873303882818
FDO56,OUT027,3401.787897802671
FDU45,OUT045,1827.4479454601556
FDI16,OUT019,-889.5595780642818
FDL32,OUT046,1860.0451948445477
FDA07,OUT046,2045.0586612218558
FDA14,OUT045,2277.3620289041132
FDV46,OUT027,3670.1436565487666
NCO07,OUT035,3448.1658840964647
NCP41,OUT046,1719.4090673424023
FDY60,OUT018,2034.874743153842
FDN38,OUT017,4023.306880828507
FDO15,OUT046,1332.855794037345
FDT60,OUT013,2016.6859127886557
FDA55,OUT035,3677.511396629759
FDE02,OUT010,-341.95670826852586
DRJ39,OUT049,3528.0512637687025
FDV34,OUT035,1469.7332869342888
FDS20,OUT027,4317.548369578964
FDF02,OUT027,3105.844378791165
FDW40,OUT017,2419.538417109422
NCB43,OUT046,2883.7067716900933
FDR58,OUT017,1610.4728641889162
DRJ59,OUT035,881.8025828922844
NCD30,OUT017,1707.8920252603227
FDE14,OUT017,1762.2145397213164
FDC28,OUT018,1485.8816251479118
FDU16,OUT018,1176.7530045148221
NCD19,OUT035,1088.2183008551276
FDU21,OUT046,735.2461822332043
FDV59,OUT027,4805.208050074643
FDU03,OUT045,2832.2039002865395
FDC33,OUT010,1324.8373027884618
NCR42,OUT035,801.7944121288472
DRH59,OUT035,1392.5853161553384
NCM31,OUT035,2380.8470457470903
FDS50,OUT035,3599.904620946577
FDP39,OUT046,942.3289432974254
FDQ55,OUT013,1981.8204277053421
FDV36,OUT019,154.10047236654987
FDI05,OUT027,2752.712807921097
FDS45,OUT027,3233.102926998154
FDA39,OUT045,673.0027842341849
FDC37,OUT010,-88.69171678674581
FDJ60,OUT027,4097.956787365149
DRQ35,OUT046,1962.086410405798
NCJ06,OUT046,1924.0466725088534
NCY42,OUT018,2028.913715345994
DRM37,OUT049,3138.6858201683
FDR14,OUT045,849.2785545066466
FDE51,OUT049,959.3911534907902
FDT33,OUT017,2766.645268308037
FDR08,OUT013,1872.122898162534
FDE36,OUT010,744.428919801539
FDL22,OUT019,-354.4540038775614
FDR44,OUT013,2165.129316660139
FDI56,OUT019,-387.05697343025247
FDE47,OUT010,170.81178363777678
FDV27,OUT010,-328.0255956708544
FDV10,OUT049,915.7653583266674
FDC40,OUT045,1301.7893708176912
NCX41,OUT013,3302.1727144162046
NCQ38,OUT027,3132.4646871778955
FDV12,OUT027,3119.9239895061614
FDE52,OUT017,1606.159470511334
FDG20,OUT027,4235.504818947904
FDV16,OUT027,2123.6840774234793
FDI32,OUT017,1922.6124476308257
FDJ32,OUT049,1180.7426006546964
FDN39,OUT018,2423.6041531019523
FDY34,OUT017,2801.7210045038178
FDC14,OUT035,965.7795874588036
FDA55,OUT017,3642.120093589377
FDZ50,OUT010,1009.6603690571774
DRG13,OUT049,2701.6994769648277
FDP01,OUT013,2513.93111382438
NCG54,OUT017,2787.293968552168
FDM13,OUT045,2060.759776981538
NCO18,OUT027,4224.887356517307
NCW41,OUT013,2496.0593040911413
FDM52,OUT027,3789.6531993278104
NCF55,OUT035,804.0348368556878
FDT09,OUT046,2161.6827933469663
NCM19,OUT035,1909.169996534689
FDW12,OUT018,2120.9024181469103
FDP15,OUT019,2050.1446488015395
FDK36,OUT045,826.7055518277479
FDZ25,OUT035,2889.01035444937
NCW06,OUT049,3100.457302299217
FDW60,OUT046,2851.578640687139
DRC49,OUT013,2329.379846389503
NCT17,OUT035,3089.224933186238
NCN06,OUT018,2298.1150019053484
FDC45,OUT013,2706.163075814781
DRJ47,OUT019,826.5981867496301
NCF06,OUT045,3917.0596110784236
FDE21,OUT010,34.87482329683587
DRG27,OUT013,760.7762035054313
FDW40,OUT049,2395.361853289221
NCO53,OUT046,2825.2287808339856
FDE23,OUT049,954.639101025434
FDQ16,OUT046,1780.1806832747875
FDS26,OUT045,3948.426321102072
FDZ13,OUT010,-1019.3310020970489
FDS14,OUT049,2579.8333922891143
FDC10,OUT045,1910.4807017542719
FDY16,OUT049,3041.646797912629
FDJ20,OUT035,2209.0775167967718
FDV43,OUT035,939.0634283780332
FDZ32,OUT027,3199.7478504827914
FDR23,OUT046,2746.64182461546
FDN24,OUT035,1079.7164146351997
FDE34,OUT027,4281.423636363785
FDU31,OUT013,3489.6116503835365
FDW33,OUT018,1482.4429290407213
FDU26,OUT046,1952.6007178881703
FDE20,OUT027,4156.084409640003
NCW05,OUT035,1829.2121780353727
FDB22,OUT018,2133.1007921876508
FDO56,OUT046,1933.1709881057045
FDA19,OUT027,3506.297325714075
DRI39,OUT045,901.893610136062
FDH52,OUT018,836.4886474304396
FDZ50,OUT035,3052.504980877293
NCN42,OUT035,2470.489918814431
FDB53,OUT013,2374.753545671654
DRG11,OUT017,1845.9173103130533
DRK11,OUT027,3778.0297573449006
FDQ60,OUT017,2108.075087931854
FDT36,OUT017,740.7565301489194
DRG25,OUT018,2630.9161753248877
DRJ23,OUT046,2957.518798822557
FDG05,OUT035,2670.2112650185973
NCK06,OUT018,1682.264726054426
FDU52,OUT017,2549.2831072490285
FDW07,OUT018,1226.9943591140634
NCM17,OUT045,737.4181728504641
FDA22,OUT045,2587.538851455528
NCA41,OUT018,2753.4816441614066
FDF38,OUT035,971.4975217431008
FDH52,OUT046,1125.7162508483793
FDY58,OUT019,1665.8211868437675
FDZ16,OUT045,3014.343492353274
NCM18,OUT017,1153.3545045413198
FDA22,OUT018,2356.689727048433
NCJ43,OUT035,2892.6959157637034
FDI34,OUT027,5042.509009094085
FDG56,OUT046,1105.4978934417018
FDS34,OUT046,1907.7955449962456
DRC01,OUT035,1083.6562905577127
FDQ04,OUT035,884.4955986837604
FDK04,OUT035,1162.1167587877098
FDT51,OUT049,1959.2535404754447
FDV26,OUT017,3207.494326078774
FDS04,OUT049,2370.93799990918
FDW43,OUT018,3336.3407698064993
FDQ28,OUT010,605.1227352297974
NCK06,OUT017,2048.246866708593
FDS23,OUT018,1808.1085896794489
FDZ36,OUT019,1110.0980530586294
FDE56,OUT018,840.4282800662545
FDW10,OUT027,4177.900508049126
NCN14,OUT045,2817.0654356100003
NCQ18,OUT045,1514.4659643440148
FDW08,OUT017,1823.3307015489536
FDU43,OUT035,3848.6864996015365
FDR33,OUT010,-87.79437719205077
FDM24,OUT010,535.0412765929827
NCZ05,OUT046,1658.8767231865652
NCV41,OUT035,1965.1595012198427
FDV11,OUT018,2504.246481457672
NCY05,OUT035,832.1361050088642
FDV44,OUT018,2737.023161614456
FDW32,OUT049,1557.5308703616442
NCU18,OUT027,3687.7904414806503
NCC43,OUT035,3991.879586288375
FDW19,OUT013,1898.7803016794107
FDN31,OUT035,3146.0379601796767
FDI48,OUT045,889.1075291183635
FDS24,OUT017,1644.142339313017
FDF46,OUT049,1961.7817768008338
DRG23,OUT017,2479.4393243132217
FDG14,OUT018,2175.6643924889895
NCY30,OUT049,2909.719709915707
FDO28,OUT018,1703.1437434890936
DRD24,OUT035,2410.462730144332
FDI33,OUT049,1606.0920356159468
FDN32,OUT046,2917.0609980891722
FDR16,OUT045,3280.091532369358
FDF26,OUT046,2481.7381969056273
NCN29,OUT018,589.0730830092655
FDE20,OUT045,2654.24497454222
FDA46,OUT046,2999.2845451387716
FDU28,OUT045,2922.746902891893
FDQ48,OUT045,1610.0067048185085
FDV36,OUT013,2105.6656215158164
FDR14,OUT018,658.3921412923778
FDP23,OUT017,3482.866904928708
FDP56,OUT013,964.5476872681795
FDK48,OUT010,-609.8930180745168
FDR48,OUT046,2391.720604404613
NCY29,OUT049,1090.3813909866458
FDM22,OUT018,736.2508044193003
DRJ01,OUT013,2574.20102276496
FDZ43,OUT045,3760.794699655234
FDV03,OUT035,2601.3051488015476
FDX11,OUT027,4306.92247868706
NCA41,OUT027,4437.315036766908
FDE38,OUT017,2748.39118430647
FDI27,OUT018,610.84601366375
FDN32,OUT013,2923.863206997294
NCN43,OUT017,2050.409478342878
FDB47,OUT027,4661.124852156465
FDV03,OUT017,2573.313137860212
NCN30,OUT045,1544.8316857716534
NCV54,OUT010,50.46713136123219
FDV07,OUT013,1806.207395572834
FDP07,OUT049,3182.9645349184266
FDK48,OUT018,975.2286559073091
FDM15,OUT019,564.4809886416559
FDY19,OUT027,3342.4302876312054
FDK46,OUT046,4002.155628255215
FDY11,OUT045,1128.0362288886759
FDH09,OUT046,932.0995616929432
FDO08,OUT027,4085.211229304751
FDU14,OUT013,3912.749029130088
FDD22,OUT027,3257.0682218109073
FDM27,OUT017,2604.9006155233715
FDL02,OUT027,3198.0379863200897
NCA17,OUT035,2468.3552876629165
FDE38,OUT019,745.2535403356918
NCG07,OUT049,3038.2651461306496
DRC27,OUT013,3846.2335932305296
FDA27,OUT035,4133.266672638831
FDW40,OUT045,2238.5402091474853
DRI11,OUT013,1899.96323603004
FDN50,OUT046,1608.8051685409494
FDR12,OUT046,2751.6619183218286
FDT34,OUT027,3110.5622853652308
FDW11,OUT035,1224.1068733853267
