Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV46,OUT035,2243.6695967213104
NCP29,OUT045,1103.186213333333
FDE09,OUT018,1372.688490740741
NCU06,OUT027,6280.89088
FDT19,OUT010,425.93559145299145
DRF15,OUT017,2453.7477006993013
DRI51,OUT013,3053.099877777778
NCX54,OUT013,1879.2570116129036
DRE01,OUT013,3454.062559154928
NCB07,OUT045,3130.004904950494
FDU50,OUT035,1922.1493817142846
FDG40,OUT035,583.8145788617887
FDW10,OUT018,2552.005235185186
FDX51,OUT013,2893.839825899282
NCP17,OUT045,1103.186213333333
FDP21,OUT035,3391.5912527272735
FDL04,OUT045,1573.070625806452
FDV23,OUT013,2142.7435709401716
FDF24,OUT046,1284.7897668711655
FDH56,OUT027,3242.0620715328478
FDB51,OUT049,796.6402682539682
FDI58,OUT027,2517.8820884848483
FDR20,OUT013,798.2176035398231
FDC51,OUT018,1752.25244
FDB16,OUT027,2517.8820884848483
FDE40,OUT049,796.6402682539682
NCM17,OUT035,677.1027476190475
FDU56,OUT035,3384.1080642424226
FDS32,OUT019,281.4820818181818
FDX02,OUT049,4340.218358415841
FDT39,OUT027,4117.317712631579
FDE35,OUT017,935.0323883040938
NCI42,OUT019,584.7577647727272
DRL23,OUT046,1573.070625806452
FDA10,OUT046,2142.7435709401716
FDA11,OUT013,1573.070625806452
NCM06,OUT046,2286.4132673684207
NCT05,OUT035,4034.30030689655
NCQ02,OUT010,482.69954262295084
NCY06,OUT049,1987.251048648648
FDY56,OUT035,3643.5197259842535
FDL02,OUT035,1879.2570116129036
NCI06,OUT035,2778.5893175257734
FDQ14,OUT045,2286.4132673684207
FDQ12,OUT017,3643.5197259842535
FDP36,OUT046,713.858654545455
FDK21,OUT027,6280.89088
FDO40,OUT045,2644.4778427083343
NCK54,OUT019,281.4820818181818
FDY09,OUT018,3259.562084905661
NCW30,OUT049,4034.30030689655
NCC55,OUT027,1378.2631852760737
FDE58,OUT018,1752.25244
FDR39,OUT013,3384.1080642424226
FDU28,OUT049,2939.3484761904747
FDH08,OUT017,3643.5197259842535
FDG35,OUT045,2552.005235185186
FDG22,OUT049,583.8145788617887
FDC34,OUT035,2644.4778427083343
FDP15,OUT018,3327.9525829268296
FDK34,OUT010,584.7577647727272
FDU45,OUT035,1922.1493817142846
FDQ04,OUT027,1378.2631852760737
FDX22,OUT018,3327.9525829268296
FDB45,OUT017,1573.070625806452
NCH43,OUT027,5329.314724444443
DRE60,OUT046,3454.062559154928
FDD17,OUT027,6280.89088
NCM54,OUT017,1987.251048648648
NCH55,OUT013,2243.6695967213104
NCT06,OUT017,3053.099877777778
FDA48,OUT027,5329.314724444443
FDY58,OUT027,6280.89088
FDO25,OUT045,3737.295775182481
FDN50,OUT045,1682.2122382352934
FDH35,OUT035,2453.7477006993013
FDK09,OUT045,3737.295775182481
FDO16,OUT013,1435.9121343749994
FDW11,OUT045,1103.186213333333
FDU47,OUT027,3242.0620715328478
NCQ42,OUT010,281.4820818181818
FDK55,OUT027,2517.8820884848483
FDN08,OUT049,1922.1493817142846
FDT57,OUT045,3945.432567213116
FDJ12,OUT018,3327.9525829268296
DRL59,OUT017,713.858654545455
NCN53,OUT046,583.8145788617887
FDO51,OUT010,92.67548155339806
FDK56,OUT017,3391.5912527272735
FDY12,OUT035,935.0323883040938
FDU15,OUT035,583.8145788617887
FDQ19,OUT046,3945.432567213116
DRF15,OUT045,2453.7477006993013
DRE25,OUT019,219.21852093023253
FDK57,OUT018,1752.25244
FDD33,OUT010,584.7577647727272
FDR34,OUT027,6280.89088
FDU04,OUT045,1827.8328454545453
FDE35,OUT019,165.91858165137612
NCD31,OUT035,2644.4778427083343
FDJ56,OUT035,1573.070625806452
NCU53,OUT046,2286.4132673684207
FDD39,OUT035,3737.295775182481
NCU17,OUT019,219.21852093023253
FDJ20,OUT046,2142.7435709401716
NCW41,OUT018,2232.8470218487387
FDL52,OUT035,677.1027476190475
FDS39,OUT035,2309.2007979999994
DRJ47,OUT045,2778.5893175257734
FDP13,OUT010,92.67548155339806
DRK39,OUT010,219.21852093023253
FDF28,OUT010,281.4820818181818
FDB09,OUT045,1827.8328454545453
FDM51,OUT046,1682.2122382352934
DRM49,OUT018,798.2176035398231
DRF23,OUT013,2552.005235185186
DRH01,OUT035,2778.5893175257734
FDH12,OUT027,2517.8820884848483
FDA28,OUT019,281.4820818181818
FDW37,OUT018,1202.6567333333328
FDF02,OUT046,1573.070625806452
DRL37,OUT046,677.1027476190475
NCF43,OUT046,2309.2007979999994
FDH08,OUT010,584.7577647727272
FDR34,OUT019,584.7577647727272
NCK19,OUT049,3391.5912527272735
NCD55,OUT018,507.0464036697247
FDT27,OUT049,3454.062559154928
FDQ57,OUT045,2649.110232432434
FDA47,OUT035,2503.5013364485985
DRG15,OUT027,1378.2631852760737
FDE05,OUT018,2232.8470218487387
FDN46,OUT046,1879.2570116129036
FDX27,OUT027,2517.8820884848483
FDT51,OUT045,1682.2122382352934
FDU33,OUT013,507.0464036697247
FDJ16,OUT027,1378.2631852760737
FDD20,OUT019,281.4820818181818
FDT36,OUT049,583.8145788617887
DRF15,OUT027,4117.317712631579
FDN52,OUT010,219.21852093023253
FDC22,OUT027,5329.314724444443
FDX15,OUT045,3053.099877777778
FDT13,OUT013,2893.839825899282
FDU04,OUT017,2243.6695967213104
FDU31,OUT019,584.7577647727272
FDW59,OUT027,2517.8820884848483
NCO29,OUT046,2286.4132673684207
FDL15,OUT035,2644.4778427083343
FDI41,OUT049,2453.7477006993013
FDQ48,OUT049,1682.2122382352934
DRI39,OUT013,796.6402682539682
FDI08,OUT013,4034.30030689655
FDC21,OUT049,1879.2570116129036
FDF58,OUT035,935.0323883040938
FDS08,OUT010,425.93559145299145
FDE47,OUT045,1827.8328454545453
NCP18,OUT019,346.89728372093026
NCR41,OUT013,1682.2122382352934
FDA27,OUT013,4034.30030689655
FDA43,OUT035,3391.5912527272735
FDA49,OUT045,1458.4550080536917
NCE55,OUT018,3259.562084905661
DRM49,OUT027,1378.2631852760737
FDF22,OUT027,5329.314724444443
FDQ15,OUT018,1202.6567333333328
NCS54,OUT017,2778.5893175257734
NCY05,OUT013,507.0464036697247
FDR45,OUT046,3945.432567213116
FDK57,OUT049,2142.7435709401716
FDF41,OUT010,584.7577647727272
FDV21,OUT046,2142.7435709401716
FDD51,OUT046,798.2176035398231
FDF33,OUT046,1649.2997860000003
FDA38,OUT046,3643.5197259842535
FDR56,OUT045,3130.004904950494
NCN41,OUT017,1987.251048648648
FDC60,OUT027,2517.8820884848483
FDB47,OUT045,3737.295775182481
DRH01,OUT013,2778.5893175257734
FDW08,OUT046,1461.8437959999997
FDF38,OUT027,1378.2631852760737
FDY32,OUT017,2503.5013364485985
FDG34,OUT049,1461.8437959999997
FDG47,OUT019,584.7577647727272
NCF18,OUT035,2939.3484761904747
FDL39,OUT019,425.93559145299145
NCH55,OUT035,2243.6695967213104
DRJ35,OUT049,796.6402682539682
FDS44,OUT035,3737.295775182481
DRE01,OUT018,3327.9525829268296
FDY39,OUT013,3384.1080642424226
FDY32,OUT018,2232.8470218487387
FDR33,OUT027,3242.0620715328478
NCP50,OUT049,1202.6567333333328
FDZ47,OUT018,1372.688490740741
FDU57,OUT049,2503.5013364485985
FDY44,OUT013,2893.839825899282
DRH59,OUT018,1103.186213333333
FDB03,OUT027,6280.89088
FDY46,OUT045,2939.3484761904747
FDM39,OUT045,2778.5893175257734
FDY36,OUT035,1103.186213333333
NCM55,OUT035,3384.1080642424226
FDJ50,OUT010,165.91858165137612
DRL60,OUT013,2649.110232432434
NCJ54,OUT049,4340.218358415841
FDX59,OUT017,583.8145788617887
FDI07,OUT013,2893.839825899282
DRF51,OUT010,92.67548155339806
FDM14,OUT017,1649.2997860000003
FDP21,OUT045,3391.5912527272735
FDE40,OUT035,1103.186213333333
FDE05,OUT035,2286.4132673684207
FDM13,OUT027,3242.0620715328478
FDC34,OUT027,4117.317712631579
NCI55,OUT018,1752.25244
NCE43,OUT018,2232.8470218487387
FDW58,OUT018,1372.688490740741
FDG60,OUT045,4340.218358415841
FDV31,OUT017,2552.005235185186
FDR47,OUT013,2893.839825899282
FDM60,OUT019,92.67548155339806
NCF06,OUT018,3327.9525829268296
NCN26,OUT027,3242.0620715328478
FDQ59,OUT049,1202.6567333333328
FDF09,OUT046,583.8145788617887
NCS06,OUT017,4034.30030689655
FDT44,OUT046,1922.1493817142846
FDI19,OUT017,4340.218358415841
FDT22,OUT017,935.0323883040938
NCF54,OUT027,4117.317712631579
DRG25,OUT045,3391.5912527272735
FDB59,OUT017,2752.9709346534655
FDQ37,OUT017,3130.004904950494
FDP56,OUT035,798.2176035398231
FDW44,OUT035,2778.5893175257734
FDJ26,OUT010,584.7577647727272
FDU43,OUT018,3327.9525829268296
FDW33,OUT045,1573.070625806452
NCX53,OUT027,3242.0620715328478
FDN56,OUT010,346.89728372093026
DRF15,OUT049,2453.7477006993013
FDO33,OUT017,1922.1493817142846
FDZ39,OUT010,219.21852093023253
NCJ19,OUT017,935.0323883040938
FDU01,OUT035,2752.9709346534655
FDT12,OUT035,4340.218358415841
NCM18,OUT018,796.6402682539682
FDP19,OUT017,2142.7435709401716
NCR42,OUT049,583.8145788617887
FDN10,OUT046,1922.1493817142846
FDG44,OUT017,935.0323883040938
FDQ10,OUT046,2778.5893175257734
DRH13,OUT049,1573.070625806452
FDT52,OUT013,3643.5197259842535
FDM56,OUT045,1649.2997860000003
NCO43,OUT010,219.21852093023253
NCV29,OUT035,3259.562084905661
NCF06,OUT013,4034.30030689655
FDO50,OUT035,1284.7897668711655
FDT59,OUT013,3945.432567213116
FDX40,OUT027,1378.2631852760737
FDE50,OUT017,2752.9709346534655
FDX51,OUT017,3391.5912527272735
NCD30,OUT018,1372.688490740741
FDK15,OUT013,1573.070625806452
FDL12,OUT045,935.0323883040938
FDK46,OUT017,4433.304032653064
DRH49,OUT010,165.91858165137612
FDQ57,OUT046,2649.110232432434
FDY59,OUT017,1435.9121343749994
FDO09,OUT018,3327.9525829268296
NCG30,OUT035,2142.7435709401716
FDM09,OUT017,2286.4132673684207
NCN17,OUT027,2517.8820884848483
NCS42,OUT013,1458.4550080536917
FDD02,OUT019,281.4820818181818
FDE34,OUT013,3384.1080642424226
FDU38,OUT045,3391.5912527272735
FDB33,OUT046,2644.4778427083343
NCJ29,OUT017,1284.7897668711655
FDZ27,OUT035,798.2176035398231
FDI40,OUT013,1879.2570116129036
FDG22,OUT013,507.0464036697247
FDT51,OUT017,1682.2122382352934
FDF20,OUT018,2893.839825899282
FDV50,OUT035,2142.7435709401716
FDT02,OUT049,583.8145788617887
DRC49,OUT017,2286.4132673684207
FDF26,OUT049,2286.4132673684207
FDV52,OUT035,2142.7435709401716
FDX59,OUT049,583.8145788617887
FDV25,OUT035,4340.218358415841
FDW23,OUT027,1378.2631852760737
FDE53,OUT018,1372.688490740741
FDA19,OUT017,1987.251048648648
FDH22,OUT046,2142.7435709401716
NCO41,OUT013,1682.2122382352934
FDX12,OUT017,3945.432567213116
FDF17,OUT013,2893.839825899282
FDS11,OUT045,3643.5197259842535
FDR51,OUT035,2503.5013364485985
FDT49,OUT010,219.21852093023253
FDC56,OUT013,2142.7435709401716
FDR13,OUT027,3242.0620715328478
FDQ60,OUT035,2142.7435709401716
FDN38,OUT049,4034.30030689655
NCL29,OUT013,2503.5013364485985
FDO13,OUT027,4117.317712631579
FDE26,OUT018,2232.8470218487387
FDA31,OUT010,425.93559145299145
FDX14,OUT035,1103.186213333333
FDA34,OUT045,3259.562084905661
FDF26,OUT013,2286.4132673684207
FDE38,OUT045,2286.4132673684207
DRI11,OUT046,1922.1493817142846
FDQ60,OUT027,3242.0620715328478
FDL21,OUT027,1378.2631852760737
DRC12,OUT027,5329.314724444443
FDC47,OUT046,3454.062559154928
FDE57,OUT045,1827.8328454545453
FDT14,OUT045,1827.8328454545453
NCZ53,OUT046,3391.5912527272735
FDE28,OUT018,3327.9525829268296
FDR19,OUT035,2644.4778427083343
NCF54,OUT019,425.93559145299145
FDZ08,OUT046,1284.7897668711655
NCJ05,OUT018,2232.8470218487387
FDF59,OUT046,1987.251048648648
NCO05,OUT035,1879.2570116129036
FDW24,OUT018,713.858654545455
NCX42,OUT018,2232.8470218487387
NCA53,OUT035,798.2176035398231
FDI45,OUT019,425.93559145299145
FDG46,OUT046,1922.1493817142846
FDM20,OUT010,584.7577647727272
FDW11,OUT010,165.91858165137612
FDX08,OUT035,2778.5893175257734
NCK17,OUT035,677.1027476190475
FDK32,OUT018,2232.8470218487387
NCA42,OUT035,2649.110232432434
DRI01,OUT035,2552.005235185186
NCL55,OUT049,4034.30030689655
DRE25,OUT018,1372.688490740741
FDD14,OUT017,3384.1080642424226
FDB10,OUT046,3454.062559154928
DRN11,OUT035,2503.5013364485985
FDP38,OUT018,713.858654545455
NCA30,OUT017,2939.3484761904747
FDT15,OUT017,3384.1080642424226
NCP55,OUT018,796.6402682539682
FDF12,OUT035,2286.4132673684207
FDM21,OUT018,3327.9525829268296
FDX56,OUT035,3737.295775182481
FDF10,OUT017,3053.099877777778
FDT32,OUT045,2939.3484761904747
FDM51,OUT018,1372.688490740741
NCR50,OUT018,2232.8470218487387
FDI19,OUT049,4340.218358415841
FDX21,OUT017,1649.2997860000003
FDR31,OUT035,2286.4132673684207
FDY02,OUT013,4034.30030689655
NCA29,OUT045,3259.562084905661
NCX17,OUT046,3454.062559154928
FDM12,OUT045,2939.3484761904747
FDI53,OUT027,4117.317712631579
NCU30,OUT049,2286.4132673684207
FDC56,OUT027,3242.0620715328478
FDK27,OUT018,1752.25244
NCK18,OUT017,2649.110232432434
FDB52,OUT019,584.7577647727272
DRG25,OUT027,5329.314724444443
FDZ13,OUT049,713.858654545455
FDB57,OUT019,584.7577647727272
FDR40,OUT046,1435.9121343749994
NCO14,OUT019,92.67548155339806
NCN19,OUT045,2752.9709346534655
FDQ28,OUT019,346.89728372093026
FDO13,OUT018,2232.8470218487387
FDK48,OUT013,1435.9121343749994
FDU07,OUT018,2232.8470218487387
FDW20,OUT046,2243.6695967213104
FDV12,OUT010,219.21852093023253
FDH24,OUT013,2453.7477006993013
FDV59,OUT049,4340.218358415841
FDK57,OUT045,1827.8328454545453
FDL16,OUT027,1378.2631852760737
NCQ17,OUT046,2503.5013364485985
FDJ15,OUT018,3384.1080642424226
FDX24,OUT049,1202.6567333333328
FDT47,OUT046,1682.2122382352934
FDT10,OUT049,796.6402682539682
FDZ37,OUT018,1202.6567333333328
FDW43,OUT027,6280.89088
DRN36,OUT017,1573.070625806452
FDJ14,OUT045,1435.9121343749994
FDA32,OUT013,3945.432567213116
FDJ38,OUT019,482.69954262295084
FDQ57,OUT017,2649.110232432434
NCQ41,OUT019,482.69954262295084
FDG56,OUT049,796.6402682539682
DRC13,OUT027,3242.0620715328478
FDV55,OUT035,2644.4778427083343
FDQ49,OUT045,2453.7477006993013
FDE29,OUT010,165.91858165137612
FDR03,OUT013,3945.432567213116
FDD45,OUT049,1202.6567333333328
FDN38,OUT010,584.7577647727272
FDT56,OUT046,935.0323883040938
FDT48,OUT045,3391.5912527272735
FDU03,OUT049,3384.1080642424226
FDC56,OUT010,281.4820818181818
NCO43,OUT027,2517.8820884848483
FDQ27,OUT017,1879.2570116129036
FDR03,OUT046,3945.432567213116
DRH23,OUT010,165.91858165137612
FDG22,OUT045,677.1027476190475
NCJ42,OUT013,1682.2122382352934
FDR24,OUT046,1458.4550080536917
FDW60,OUT035,3259.562084905661
FDJ08,OUT013,2893.839825899282
DRL59,OUT018,713.858654545455
FDG60,OUT010,584.7577647727272
FDW27,OUT017,2503.5013364485985
FDX14,OUT018,1202.6567333333328
FDC20,OUT013,796.6402682539682
NCS29,OUT018,3327.9525829268296
FDJ56,OUT046,1573.070625806452
FDB20,OUT019,165.91858165137612
FDL28,OUT027,6280.89088
FDW01,OUT018,2232.8470218487387
FDL03,OUT046,3130.004904950494
FDX22,OUT049,3643.5197259842535
FDJ21,OUT035,2644.4778427083343
FDR31,OUT045,2286.4132673684207
FDG21,OUT035,3053.099877777778
FDS22,OUT027,1378.2631852760737
FDK08,OUT035,1879.2570116129036
FDE17,OUT018,2232.8470218487387
NCN30,OUT017,1682.2122382352934
FDT50,OUT046,1879.2570116129036
NCX42,OUT049,2649.110232432434
FDJ12,OUT035,4340.218358415841
NCA18,OUT027,3242.0620715328478
FDP23,OUT019,584.7577647727272
FDX12,OUT013,3945.432567213116
FDN40,OUT018,2232.8470218487387
FDV48,OUT035,1435.9121343749994
NCY54,OUT013,2778.5893175257734
FDL16,OUT010,92.67548155339806
FDR45,OUT018,3327.9525829268296
FDJ52,OUT046,2649.110232432434
DRG01,OUT017,1284.7897668711655
FDP52,OUT013,3454.062559154928
FDU58,OUT017,3391.5912527272735
FDL02,OUT045,1879.2570116129036
FDG28,OUT013,4340.218358415841
FDA19,OUT035,1987.251048648648
FDW46,OUT027,1378.2631852760737
NCD43,OUT049,1682.2122382352934
DRG39,OUT013,713.858654545455
NCF55,OUT049,583.8145788617887
FDJ07,OUT046,1922.1493817142846
FDE08,OUT046,2644.4778427083343
FDP56,OUT019,92.67548155339806
FDT45,OUT045,935.0323883040938
FDF17,OUT018,2893.839825899282
FDX44,OUT046,1458.4550080536917
FDM28,OUT027,5329.314724444443
FDI36,OUT049,3130.004904950494
FDS07,OUT045,1827.8328454545453
FDD36,OUT045,1827.8328454545453
FDW11,OUT046,935.0323883040938
FDN40,OUT049,2286.4132673684207
NCQ18,OUT049,1879.2570116129036
NCQ54,OUT017,3053.099877777778
NCS42,OUT045,1435.9121343749994
DRH39,OUT010,165.91858165137612
FDC09,OUT027,2517.8820884848483
FDT08,OUT010,346.89728372093026
FDC08,OUT035,3737.295775182481
FDT20,OUT017,583.8145788617887
FDS35,OUT035,1103.186213333333
FDX58,OUT018,3384.1080642424226
FDW58,OUT046,1573.070625806452
DRD27,OUT046,1573.070625806452
FDH32,OUT019,219.21852093023253
FDS26,OUT035,4433.304032653064
FDQ31,OUT046,1435.9121343749994
FDP11,OUT018,3327.9525829268296
FDD58,OUT017,1573.070625806452
FDM33,OUT045,3737.295775182481
FDZ16,OUT049,3130.004904950494
NCS29,OUT010,584.7577647727272
NCM18,OUT019,165.91858165137612
FDP11,OUT049,3454.062559154928
NCC42,OUT017,2309.2007979999994
DRM23,OUT046,2552.005235185186
NCN55,OUT027,6280.89088
FDK46,OUT013,4433.304032653064
FDR01,OUT046,3391.5912527272735
NCA05,OUT045,2453.7477006993013
NCP43,OUT017,2778.5893175257734
FDR12,OUT010,425.93559145299145
FDQ01,OUT013,4034.30030689655
FDM13,OUT046,1987.251048648648
FDQ19,OUT017,3945.432567213116
FDK56,OUT019,482.69954262295084
NCX06,OUT010,482.69954262295084
FDO56,OUT027,3242.0620715328478
FDU45,OUT045,1827.8328454545453
FDI16,OUT019,165.91858165137612
FDL32,OUT046,1922.1493817142846
FDA07,OUT046,2243.6695967213104
FDA14,OUT045,3053.099877777778
FDV46,OUT027,3242.0620715328478
NCO07,OUT035,3643.5197259842535
NCP41,OUT046,1682.2122382352934
FDY60,OUT018,1752.25244
FDN38,OUT017,4034.30030689655
FDO15,OUT046,1103.186213333333
FDT60,OUT013,2142.7435709401716
FDA55,OUT035,3643.5197259842535
FDE02,OUT010,219.21852093023253
DRJ39,OUT049,4340.218358415841
FDV34,OUT035,1103.186213333333
FDS20,OUT027,5329.314724444443
FDF02,OUT027,2517.8820884848483
FDW40,OUT017,2309.2007979999994
NCB43,OUT046,2939.3484761904747
FDR58,OUT017,1435.9121343749994
DRJ59,OUT035,677.1027476190475
NCD30,OUT017,1461.8437959999997
FDE14,OUT017,1682.2122382352934
FDC28,OUT018,1372.688490740741
FDU16,OUT018,1202.6567333333328
NCD19,OUT035,935.0323883040938
FDU21,OUT046,583.8145788617887
FDV59,OUT027,5329.314724444443
FDU03,OUT045,3384.1080642424226
FDC33,OUT010,584.7577647727272
NCR42,OUT035,583.8145788617887
DRH59,OUT035,1103.186213333333
NCM31,OUT035,2309.2007979999994
FDS50,OUT035,4340.218358415841
FDP39,OUT046,935.0323883040938
FDQ55,OUT013,1922.1493817142846
FDV36,OUT019,281.4820818181818
FDI05,OUT027,2517.8820884848483
FDS45,OUT027,2517.8820884848483
FDA39,OUT045,677.1027476190475
FDC37,OUT010,281.4820818181818
FDJ60,OUT027,4117.317712631579
DRQ35,OUT046,1987.251048648648
NCJ06,OUT046,2243.6695967213104
NCY42,OUT018,2232.8470218487387
DRM37,OUT049,3130.004904950494
FDR14,OUT045,713.858654545455
FDE51,OUT049,677.1027476190475
FDT33,OUT017,2286.4132673684207
FDR08,OUT013,1922.1493817142846
FDE36,OUT010,425.93559145299145
FDL22,OUT019,219.21852093023253
FDR44,OUT013,2142.7435709401716
FDI56,OUT019,219.21852093023253
FDE47,OUT010,281.4820818181818
FDV27,OUT010,219.21852093023253
FDV10,OUT049,677.1027476190475
FDC40,OUT045,1284.7897668711655
NCX41,OUT013,3945.432567213116
NCQ38,OUT027,2517.8820884848483
FDV12,OUT027,2517.8820884848483
FDE52,OUT017,1435.9121343749994
FDG20,OUT027,4117.317712631579
FDV16,OUT027,1378.2631852760737
FDI32,OUT017,1922.1493817142846
FDJ32,OUT049,796.6402682539682
FDN39,OUT018,2232.8470218487387
FDY34,OUT017,2649.110232432434
FDC14,OUT035,677.1027476190475
FDA55,OUT017,3643.5197259842535
FDZ50,OUT010,482.69954262295084
DRG13,OUT049,2644.4778427083343
FDP01,OUT013,2453.7477006993013
NCG54,OUT017,3259.562084905661
FDM13,OUT045,1827.8328454545453
NCO18,OUT027,5329.314724444443
NCW41,OUT013,3053.099877777778
FDM52,OUT027,4117.317712631579
NCF55,OUT035,583.8145788617887
FDT09,OUT046,2243.6695967213104
NCM19,OUT035,1461.8437959999997
FDW12,OUT018,2232.8470218487387
FDP15,OUT019,584.7577647727272
FDK36,OUT045,713.858654545455
FDZ25,OUT035,2552.005235185186
NCW06,OUT049,3130.004904950494
FDW60,OUT046,3259.562084905661
DRC49,OUT013,2286.4132673684207
NCT17,OUT035,3391.5912527272735
NCN06,OUT018,2232.8470218487387
FDC45,OUT013,3259.562084905661
DRJ47,OUT019,425.93559145299145
NCF06,OUT045,4034.30030689655
FDE21,OUT010,281.4820818181818
DRG27,OUT013,507.0464036697247
FDW40,OUT049,2309.2007979999994
NCO53,OUT046,3384.1080642424226
FDE23,OUT049,677.1027476190475
FDQ16,OUT046,1649.2997860000003
FDS26,OUT045,4433.304032653064
FDZ13,OUT010,92.67548155339806
FDS14,OUT049,2286.4132673684207
FDC10,OUT045,1827.8328454545453
FDY16,OUT049,3384.1080642424226
FDJ20,OUT035,2142.7435709401716
FDV43,OUT035,677.1027476190475
FDZ32,OUT027,2517.8820884848483
FDR23,OUT046,2778.5893175257734
FDN24,OUT035,935.0323883040938
FDE34,OUT027,5329.314724444443
FDU31,OUT013,3643.5197259842535
FDW33,OUT018,1372.688490740741
FDU26,OUT046,1922.1493817142846
FDE20,OUT027,4117.317712631579
NCW05,OUT035,1879.2570116129036
FDB22,OUT018,2232.8470218487387
FDO56,OUT046,1922.1493817142846
FDA19,OUT027,3242.0620715328478
DRI39,OUT045,935.0323883040938
FDH52,OUT018,796.6402682539682
FDZ50,OUT035,3384.1080642424226
NCN42,OUT035,2453.7477006993013
FDB53,OUT013,3053.099877777778
DRG11,OUT017,1461.8437959999997
DRK11,OUT027,4117.317712631579
FDQ60,OUT017,2142.7435709401716
FDT36,OUT017,583.8145788617887
DRG25,OUT018,3384.1080642424226
DRJ23,OUT046,2939.3484761904747
FDG05,OUT035,2286.4132673684207
NCK06,OUT018,1752.25244
FDU52,OUT017,2286.4132673684207
FDW07,OUT018,1202.6567333333328
NCM17,OUT045,677.1027476190475
FDA22,OUT045,2286.4132673684207
NCA41,OUT018,2893.839825899282
FDF38,OUT035,677.1027476190475
FDH52,OUT046,935.0323883040938
FDY58,OUT019,584.7577647727272
FDZ16,OUT045,3130.004904950494
NCM18,OUT017,935.0323883040938
FDA22,OUT018,2232.8470218487387
NCJ43,OUT035,2552.005235185186
FDI34,OUT027,6280.89088
FDG56,OUT046,935.0323883040938
FDS34,OUT046,1922.1493817142846
DRC01,OUT035,713.858654545455
FDQ04,OUT035,677.1027476190475
FDK04,OUT035,935.0323883040938
FDT51,OUT049,1682.2122382352934
FDV26,OUT017,3130.004904950494
FDS04,OUT049,2309.2007979999994
FDW43,OUT018,3327.9525829268296
FDQ28,OUT010,346.89728372093026
NCK06,OUT017,2243.6695967213104
FDS23,OUT018,1752.25244
FDZ36,OUT019,482.69954262295084
FDE56,OUT018,796.6402682539682
FDW10,OUT027,4117.317712631579
NCN14,OUT045,3384.1080642424226
NCQ18,OUT045,1879.2570116129036
FDW08,OUT017,1649.2997860000003
FDU43,OUT035,4340.218358415841
FDR33,OUT010,281.4820818181818
FDM24,OUT010,346.89728372093026
NCZ05,OUT046,1879.2570116129036
NCV41,OUT035,1922.1493817142846
FDV11,OUT018,2552.005235185186
NCY05,OUT035,583.8145788617887
FDV44,OUT018,2893.839825899282
FDW32,OUT049,1458.4550080536917
NCU18,OUT027,3242.0620715328478
NCC43,OUT035,4034.30030689655
FDW19,OUT013,1682.2122382352934
FDN31,OUT035,2939.3484761904747
FDI48,OUT045,713.858654545455
FDS24,OUT017,1284.7897668711655
FDF46,OUT049,1922.1493817142846
DRG23,OUT017,2286.4132673684207
FDG14,OUT018,2232.8470218487387
NCY30,OUT049,2778.5893175257734
FDO28,OUT018,1752.25244
DRD24,OUT035,2309.2007979999994
FDI33,OUT049,1202.6567333333328
FDN32,OUT046,2752.9709346534655
FDR16,OUT045,3737.295775182481
FDF26,OUT046,2286.4132673684207
NCN29,OUT018,713.858654545455
FDE20,OUT045,2649.110232432434
FDA46,OUT046,2939.3484761904747
FDU28,OUT045,2939.3484761904747
FDQ48,OUT045,1461.8437959999997
FDV36,OUT013,2243.6695967213104
FDR14,OUT018,796.6402682539682
FDP23,OUT017,3945.432567213116
FDP56,OUT013,713.858654545455
FDK48,OUT010,165.91858165137612
FDR48,OUT046,2503.5013364485985
NCY29,OUT049,796.6402682539682
FDM22,OUT018,796.6402682539682
DRJ01,OUT013,2503.5013364485985
FDZ43,OUT045,4340.218358415841
FDV03,OUT035,2644.4778427083343
FDX11,OUT027,5329.314724444443
NCA41,OUT027,5329.314724444443
FDE38,OUT017,2286.4132673684207
FDI27,OUT018,798.2176035398231
FDN32,OUT013,2752.9709346534655
NCN43,OUT017,2243.6695967213104
FDB47,OUT027,5329.314724444443
FDV03,OUT017,2644.4778427083343
NCN30,OUT045,1682.2122382352934
NCV54,OUT010,281.4820818181818
FDV07,OUT013,1461.8437959999997
FDP07,OUT049,3130.004904950494
FDK48,OUT018,1103.186213333333
FDM15,OUT019,346.89728372093026
FDY19,OUT027,3242.0620715328478
FDK46,OUT046,4433.304032653064
FDY11,OUT045,1103.186213333333
FDH09,OUT046,713.858654545455
FDO08,OUT027,4117.317712631579
FDU14,OUT013,4433.304032653064
FDD22,OUT027,3242.0620715328478
FDM27,OUT017,3053.099877777778
FDL02,OUT027,2517.8820884848483
NCA17,OUT035,2453.7477006993013
FDE38,OUT019,425.93559145299145
NCG07,OUT049,2939.3484761904747
DRC27,OUT013,3643.5197259842535
FDA27,OUT035,4034.30030689655
FDW40,OUT045,1827.8328454545453
DRI11,OUT013,1922.1493817142846
FDN50,OUT046,1682.2122382352934
FDR12,OUT046,2778.5893175257734
FDT34,OUT027,2517.8820884848483
FDW11,OUT035,935.0323883040938
NCO30,OUT027,5329.314724444443
FDZ34,OUT017,3391.5912527272735
FDU45,OUT017,1922.1493817142846
NCD42,OUT035,583.8145788617887
FDX25,OUT045,3384.1080642424226
